id,estado,municipio,cod_inegi_municipio,localidad,cod_inegi_localidad
501,BAJA CALIFORNIA,ENSENADA,002001,,
502,BAJA CALIFORNIA,ENSENADA,002001,,
503,BAJA CALIFORNIA,ENSENADA,002001,,
504,BAJA CALIFORNIA,ENSENADA,002001,3 PARCELA,
505,BAJA CALIFORNIA,ENSENADA,002001,ABC,0020014283
506,BAJA CALIFORNIA,ENSENADA,002001,ABC (LOS CANELOS) [EMPAQUE],002001998
507,BAJA CALIFORNIA,ENSENADA,002001,ABELARDO L. RODRIGUEZ (MALVAR),0020011470
508,BAJA CALIFORNIA,ENSENADA,002001,ADOBE GUADALUPE,0020014488
509,BAJA CALIFORNIA,ENSENADA,002001,AGRICOLA CLARCK,0020014212
510,BAJA CALIFORNIA,ENSENADA,002001,AGRICOLA ERENDIRA,0020014470
511,BAJA CALIFORNIA,ENSENADA,002001,AGUA BLANCA,002001302
512,BAJA CALIFORNIA,ENSENADA,002001,AGUA DE LEON,002001290
513,BAJA CALIFORNIA,ENSENADA,002001,AGUA DE VIDA,0020014464
514,BAJA CALIFORNIA,ENSENADA,002001,ALDAMA,
515,BAJA CALIFORNIA,ENSENADA,002001,ARCE (EJIDO NACIONALISTA),0020011170
516,BAJA CALIFORNIA,ENSENADA,002001,BAHIA DE LOS ANGELES,002001046
517,BAJA CALIFORNIA,ENSENADA,002001,BAHIA DE LOS ANGELES (VISTA AL MAR),0020011970
518,BAJA CALIFORNIA,ENSENADA,002001,BAHIA FALSA,
519,BAJA CALIFORNIA,ENSENADA,002001,BAHIA TODOS SANTOS,
520,BAJA CALIFORNIA,ENSENADA,002001,BAHA DE LOS NGELES,
521,BAJA CALIFORNIA,ENSENADA,002001,C.P. STA ROSALIITA,
522,BAJA CALIFORNIA,ENSENADA,002001,C.P. STA. ROSALITA,
523,BAJA CALIFORNIA,ENSENADA,002001,CALAMAJUE,0020011229
524,BAJA CALIFORNIA,ENSENADA,002001,CAMALU,002001060
525,BAJA CALIFORNIA,ENSENADA,002001,CATAVIA,
526,BAJA CALIFORNIA,ENSENADA,002001,CERRITO BLANCO (EL MARMOLITO),0020012889
527,BAJA CALIFORNIA,ENSENADA,002001,COLINAS DE ENSENADA,0020014737
528,BAJA CALIFORNIA,ENSENADA,002001,COLONIA BAHIA DE LOS ANGELES (VISTA AL MAR),
529,BAJA CALIFORNIA,ENSENADA,002001,COLONIA MAESTROS,0020014349
530,BAJA CALIFORNIA,ENSENADA,002001,COMONDU,
531,BAJA CALIFORNIA,ENSENADA,002001,CORONEL ESTEBAN CANTU,002001184
532,BAJA CALIFORNIA,ENSENADA,002001,CORONEL ESTEBAN CANT,
533,BAJA CALIFORNIA,ENSENADA,002001,CUATRO MILPAS,0020011309
534,BAJA CALIFORNIA,ENSENADA,002001,E. VILLA JESUS MARIA,
535,BAJA CALIFORNIA,ENSENADA,002001,EJ VILLA DE JESUS MARIA,
536,BAJA CALIFORNIA,ENSENADA,002001,EJ. NUEVO BAJA CALIFO,
537,BAJA CALIFORNIA,ENSENADA,002001,EJ. RUBEN JARAMILLO,
538,BAJA CALIFORNIA,ENSENADA,002001,EJ. VILLA DE JESUS MARIA,
539,BAJA CALIFORNIA,ENSENADA,002001,EJ. VILLA JESUS MARIA,
540,BAJA CALIFORNIA,ENSENADA,002001,EJIDO BENITO JUAREZ,0020013119
541,BAJA CALIFORNIA,ENSENADA,002001,EJIDO CHAPALA,002001078
542,BAJA CALIFORNIA,ENSENADA,002001,EJIDO DELICIAS,0020013828
543,BAJA CALIFORNIA,ENSENADA,002001,EJIDO EL AJUSCO,0020013381
544,BAJA CALIFORNIA,ENSENADA,002001,EJIDO ENSENADA,0020012693
545,BAJA CALIFORNIA,ENSENADA,002001,EJIDO ERENDIRA,002001095
546,BAJA CALIFORNIA,ENSENADA,002001,EJIDO ESTEBAN CANTU,
547,BAJA CALIFORNIA,ENSENADA,002001,EJIDO JARAMILLO,
548,BAJA CALIFORNIA,ENSENADA,002001,EJIDO JESUS MARIA,
549,BAJA CALIFORNIA,ENSENADA,002001,EJIDO JOSE MARIA,
550,BAJA CALIFORNIA,ENSENADA,002001,EJIDO JOSE MARIA MORELOS Y PAVON,002001972
551,BAJA CALIFORNIA,ENSENADA,002001,EJIDO MEXICO (EJIDO PUNTA COLONET),
552,BAJA CALIFORNIA,ENSENADA,002001,EJIDO NACIONALISTA DE SANCHEZ TABOADA,002001155
553,BAJA CALIFORNIA,ENSENADA,002001,EJIDO NACIONALISTA SANCHEZ TABOADA,
554,BAJA CALIFORNIA,ENSENADA,002001,EJIDO NUEVA ODISEA (EL PABELLON),0020011527
555,BAJA CALIFORNIA,ENSENADA,002001,EJIDO NUEVO BAJA CALIFORNIA,0020014353
556,BAJA CALIFORNIA,ENSENADA,002001,EJIDO NUEVO ROSARITO,0020011731
557,BAJA CALIFORNIA,ENSENADA,002001,EJIDO NUEVO ROSARITO PARALELO 28,
558,BAJA CALIFORNIA,ENSENADA,002001,EJIDO PAPALOTE,0020011561
559,BAJA CALIFORNIA,ENSENADA,002001,EJIDO RODOLFO SANCHEZ TABOADA,002001195
560,BAJA CALIFORNIA,ENSENADA,002001,EJIDO RUBEN JARAMILLO,002001200
561,BAJA CALIFORNIA,ENSENADA,002001,EJIDO RUBN JARAMILLO,
562,BAJA CALIFORNIA,ENSENADA,002001,EJIDO URUAPAN,
563,BAJA CALIFORNIA,ENSENADA,002001,EJIDO VALLE TRANQUILO,0020011946
564,BAJA CALIFORNIA,ENSENADA,002001,EJIDO VILLA DE JESUS  MARIA,
565,BAJA CALIFORNIA,ENSENADA,002001,EJIDO VILLA DE JESUS MARIA,
566,BAJA CALIFORNIA,ENSENADA,002001,EJIDO VILLA JESUS MARIA,002001842
567,BAJA CALIFORNIA,ENSENADA,002001,EJIDONUEVO ROSARITO,
568,BAJA CALIFORNIA,ENSENADA,002001,EL  ROSARIO,
569,BAJA CALIFORNIA,ENSENADA,002001,EL BARRIL,002001350
570,BAJA CALIFORNIA,ENSENADA,002001,EL MARMOL,
571,BAJA CALIFORNIA,ENSENADA,002001,EL MORRO,0020011512
572,BAJA CALIFORNIA,ENSENADA,002001,"EL PAPALOTE, SAN QUINTIN",
573,BAJA CALIFORNIA,ENSENADA,002001,EL ROSARIO,0020012465
574,BAJA CALIFORNIA,ENSENADA,002001,EL ROSARIO DE ABAJO,0020011729
575,BAJA CALIFORNIA,ENSENADA,002001,EL ROSARIO DE ARRIBA,002001198
576,BAJA CALIFORNIA,ENSENADA,002001,EL ROSARITO,002001689
577,BAJA CALIFORNIA,ENSENADA,002001,EL SAUZAL,
578,BAJA CALIFORNIA,ENSENADA,002001,EL SAUZAL DE RODRIGUEZ,002001247
579,BAJA CALIFORNIA,ENSENADA,002001,EL SAUZAL DE RODRGUEZ,
580,BAJA CALIFORNIA,ENSENADA,002001,ENSENADA,002001001
581,BAJA CALIFORNIA,ENSENADA,002001,ERENDIRA,
582,BAJA CALIFORNIA,ENSENADA,002001,EX EJIDO CHAPULTEPEC,
583,BAJA CALIFORNIA,ENSENADA,002001,EXEJIDO CHAPULTEPEC,
584,BAJA CALIFORNIA,ENSENADA,002001,FRACCIONAMIENTO LOMA BONITA,
585,BAJA CALIFORNIA,ENSENADA,002001,GUAYAQUIL,002001117
586,BAJA CALIFORNIA,ENSENADA,002001,GUAYMAS,
587,BAJA CALIFORNIA,ENSENADA,002001,ISLA DE CEDROS,002001124
588,BAJA CALIFORNIA,ENSENADA,002001,ISLA GUADALUPE,
589,BAJA CALIFORNIA,ENSENADA,002001,ISLA SAN LUIS GONZAGA,0020013621
590,BAJA CALIFORNIA,ENSENADA,002001,ISLA TODOS SANTOS,
591,BAJA CALIFORNIA,ENSENADA,002001,LA MISION,002001151
592,BAJA CALIFORNIA,ENSENADA,002001,LA PAZ,
593,BAJA CALIFORNIA,ENSENADA,002001,LAGUNA GURRRERO NEGRO,
594,BAJA CALIFORNIA,ENSENADA,002001,LAS PLAYITAS,0020014000
595,BAJA CALIFORNIA,ENSENADA,002001,LAZARO CARDENAS,002001133
596,BAJA CALIFORNIA,ENSENADA,002001,LOCALIDAD SIN NOMBRE,
597,BAJA CALIFORNIA,ENSENADA,002001,LOS OLIVOS,0020011537
598,BAJA CALIFORNIA,ENSENADA,002001,MANEADERO,
599,BAJA CALIFORNIA,ENSENADA,002001,MANEADERO PARTE ALTA,
600,BAJA CALIFORNIA,ENSENADA,002001,MAZATLAN,
601,BAJA CALIFORNIA,ENSENADA,002001,MISION,
602,BAJA CALIFORNIA,ENSENADA,002001,MOLINO VIEJO,002001152
603,BAJA CALIFORNIA,ENSENADA,002001,MULEGE,
604,BAJA CALIFORNIA,ENSENADA,002001,NUEVO URUAPAN,002001598
605,BAJA CALIFORNIA,ENSENADA,002001,OJOS NEGROS,
606,BAJA CALIFORNIA,ENSENADA,002001,PARCELA NUMERO 160 (EJIDO NACIONALISTA),
607,BAJA CALIFORNIA,ENSENADA,002001,PASEO DE LOS LOBOS,
608,BAJA CALIFORNIA,ENSENADA,002001,PLAYAS DE LA VICENTE GUERRERO,0020014861
609,BAJA CALIFORNIA,ENSENADA,002001,POBLADO HEROES DE CHAPULTEPEC,0020011025
610,BAJA CALIFORNIA,ENSENADA,002001,PUERTECITOS,002001892
611,BAJA CALIFORNIA,ENSENADA,002001,"PUERTO DE SANTO TOMAS, EL",
612,BAJA CALIFORNIA,ENSENADA,002001,"PUERTO VIEJO, LAGUNA GUERRERO NEGRO",
613,BAJA CALIFORNIA,ENSENADA,002001,PUNTA ARENA [CAMPO],0020014498
614,BAJA CALIFORNIA,ENSENADA,002001,PUNTA BANDA (EL RINCON DE PUNTA BANDA),0020012224
615,BAJA CALIFORNIA,ENSENADA,002001,"PUNTA BANDA (EL RINCON DE_X000D__X000D_
PUNTA BANDA)",
616,BAJA CALIFORNIA,ENSENADA,002001,PUNTA BANDA (EL RINCN DE PUNTA BANDA),
617,BAJA CALIFORNIA,ENSENADA,002001,PUNTA COLONETT,
618,BAJA CALIFORNIA,ENSENADA,002001,REFORMA,
619,BAJA CALIFORNIA,ENSENADA,002001,RINCON DE BALLENAS,
620,BAJA CALIFORNIA,ENSENADA,002001,RIO ESCONDIDO,0020014670
621,BAJA CALIFORNIA,ENSENADA,002001,RODOLFO SANCHEZ T. (MANEADERO),
622,BAJA CALIFORNIA,ENSENADA,002001,RODOLFO SANCHEZ TABOADA (MANEADERO),002001139
623,BAJA CALIFORNIA,ENSENADA,002001,ROSARIO DE ABAJO,
624,BAJA CALIFORNIA,ENSENADA,002001,ROSARIO DE ARRIBA,
625,BAJA CALIFORNIA,ENSENADA,002001,ROSARITO,
626,BAJA CALIFORNIA,ENSENADA,002001,RUIZ CORTINES (LA COYOTERA),0020014131
627,BAJA CALIFORNIA,ENSENADA,002001,SAN  QUINTIN,
628,BAJA CALIFORNIA,ENSENADA,002001,SAN BLAS,0020014986
629,BAJA CALIFORNIA,ENSENADA,002001,SAN FELIPE,0020014071
630,BAJA CALIFORNIA,ENSENADA,002001,SAN QUINTIN,002001857
631,BAJA CALIFORNIA,ENSENADA,002001,SAN QUINTIN [ACUICOLA],0020013276
632,BAJA CALIFORNIA,ENSENADA,002001,SAN QUINTN,
633,BAJA CALIFORNIA,ENSENADA,002001,SANCHEZ TABOADA,0020011085
634,BAJA CALIFORNIA,ENSENADA,002001,SANTA ROSALIITA,002001768
635,BAJA CALIFORNIA,ENSENADA,002001,SANTO TOMAS,002001242
636,BAJA CALIFORNIA,ENSENADA,002001,SANTO TOMS,
637,BAJA CALIFORNIA,ENSENADA,002001,SAUZAL,
638,BAJA CALIFORNIA,ENSENADA,002001,SAUZAL DE RODRIGUEZ,
639,BAJA CALIFORNIA,ENSENADA,002001,"SAUZAL, EL",
640,BAJA CALIFORNIA,ENSENADA,002001,SIN NOMBRE,
641,BAJA CALIFORNIA,ENSENADA,002001,TAMPICO,0020011907
642,BAJA CALIFORNIA,ENSENADA,002001,URUAPAN,002001942
643,BAJA CALIFORNIA,ENSENADA,002001,VALLE SECO,002001844
644,BAJA CALIFORNIA,ENSENADA,002001,VICENTE GUERRERO,002001268
645,BAJA CALIFORNIA,ENSENADA,002001,VILLA DE JESUS MARIA,
646,BAJA CALIFORNIA,ENSENADA,002001,VILLA JESUS MARIA,
647,BAJA CALIFORNIA,ENSENADA,002001,VILLAS MAR DE CORTEZ (RANCHO GRANDE),0020013963
648,BAJA CALIFORNIA,ENSENADA,002001,VISTA AL MAR,0020011969
649,BAJA CALIFORNIA,ENSENADA,002001,ENSENADA,002001001
650,BAJA CALIFORNIA,ENSENADA,002001,II SECCIN EJIDO ESTEBAN CANT,
651,BAJA CALIFORNIA,ENSENADA,002001,ISLA DE CEDROS,002001124
652,BAJA CALIFORNIA,ENSENADA,002001,SANTO TOMS,
653,BAJA CALIFORNIA,MANZANILLO,,MANZANILLO,
654,BAJA CALIFORNIA,MEXICALI,002002,,
655,BAJA CALIFORNIA,MEXICALI,002002,,
656,BAJA CALIFORNIA,MEXICALI,002002,,
657,BAJA CALIFORNIA,MEXICALI,002002,,
658,BAJA CALIFORNIA,MEXICALI,002002,,
659,BAJA CALIFORNIA,MEXICALI,002002,,
660,BAJA CALIFORNIA,MEXICALI,002002,,
661,BAJA CALIFORNIA,MEXICALI,002002,,
662,BAJA CALIFORNIA,MEXICALI,002002,,
663,BAJA CALIFORNIA,MEXICALI,002002,,
664,BAJA CALIFORNIA,MEXICALI,002002,,
665,BAJA CALIFORNIA,MEXICALI,002002,,
666,BAJA CALIFORNIA,MEXICALI,002002,,
667,BAJA CALIFORNIA,MEXICALI,002002,,
668,BAJA CALIFORNIA,MEXICALI,002002,,
669,BAJA CALIFORNIA,MEXICALI,002002,,
670,BAJA CALIFORNIA,MEXICALI,002002,,
671,BAJA CALIFORNIA,MEXICALI,002002,,
672,BAJA CALIFORNIA,MEXICALI,002002,,
673,BAJA CALIFORNIA,MEXICALI,002002,,
674,BAJA CALIFORNIA,MEXICALI,002002,,
675,BAJA CALIFORNIA,MEXICALI,002002,,
676,BAJA CALIFORNIA,MEXICALI,002002,,
677,BAJA CALIFORNIA,MEXICALI,002002,,
678,BAJA CALIFORNIA,MEXICALI,002002,,
679,BAJA CALIFORNIA,MEXICALI,002002,,
680,BAJA CALIFORNIA,MEXICALI,002002,,
681,BAJA CALIFORNIA,MEXICALI,002002,,
682,BAJA CALIFORNIA,MEXICALI,002002,,
683,BAJA CALIFORNIA,MEXICALI,002002,,
684,BAJA CALIFORNIA,MEXICALI,002002,,
685,BAJA CALIFORNIA,MEXICALI,002002,,
686,BAJA CALIFORNIA,MEXICALI,002002,,
687,BAJA CALIFORNIA,MEXICALI,002002,,
688,BAJA CALIFORNIA,MEXICALI,002002,,
689,BAJA CALIFORNIA,MEXICALI,002002,,
690,BAJA CALIFORNIA,MEXICALI,002002,,
691,BAJA CALIFORNIA,MEXICALI,002002,,
692,BAJA CALIFORNIA,MEXICALI,002002,,
693,BAJA CALIFORNIA,MEXICALI,002002,,
694,BAJA CALIFORNIA,MEXICALI,002002,,
695,BAJA CALIFORNIA,MEXICALI,002002,,
696,BAJA CALIFORNIA,MEXICALI,002002,,
697,BAJA CALIFORNIA,MEXICALI,002002,,
698,BAJA CALIFORNIA,MEXICALI,002002,,
699,BAJA CALIFORNIA,MEXICALI,002002,,
700,BAJA CALIFORNIA,MEXICALI,002002,,
701,BAJA CALIFORNIA,MEXICALI,002002,,
702,BAJA CALIFORNIA,MEXICALI,002002,,
703,BAJA CALIFORNIA,MEXICALI,002002,,
704,BAJA CALIFORNIA,MEXICALI,002002,,
705,BAJA CALIFORNIA,MEXICALI,002002,,
706,BAJA CALIFORNIA,MEXICALI,002002,ACUACULTIVOS DE MEXICALI [GRANJA ACUICOLA],0020021878
707,BAJA CALIFORNIA,MEXICALI,002002,ALAN CHAVEZ (COLONIA VENUSTIANO CARRANZA),0020021575
708,BAJA CALIFORNIA,MEXICALI,002002,ALBERTO OVIEDO MOTA (REACOMODO),
709,BAJA CALIFORNIA,MEXICALI,002002,AQUAMARINA [HOTEL],0020021336
710,BAJA CALIFORNIA,MEXICALI,002002,BARRANCAS (COLONIA VENUSTIANO CARRANZA),0020021596
711,BAJA CALIFORNIA,MEXICALI,002002,CAMPO LAS CABAAS (COLONIA EL MAYOR),
712,BAJA CALIFORNIA,MEXICALI,002002,CAMPO LAS CABAAS (COLONIA_X000D__X000D_ EL MAYOR),
713,BAJA CALIFORNIA,MEXICALI,002002,CARRANCITA (COLONIA VENUSTIANO CARRANZA),0020021634
714,BAJA CALIFORNIA,MEXICALI,002002,CASSIO (COLONIA VENUSTIANO CARRANZA),
715,BAJA CALIFORNIA,MEXICALI,002002,CHEK DOS (SOMBRERETE NO. 1),
716,BAJA CALIFORNIA,MEXICALI,002002,CHOIX,
717,BAJA CALIFORNIA,MEXICALI,002002,CIUDAD COAHUILA (KILOMETRO CINCUENTA Y SIETE),002002461
718,BAJA CALIFORNIA,MEXICALI,002002,CIUDAD COAHUILA (KM. 57),
719,BAJA CALIFORNIA,MEXICALI,002002,CIUDAD MORELOS (CUERVOS),002002231
720,BAJA CALIFORNIA,MEXICALI,002002,COL. NUEVAS,
721,BAJA CALIFORNIA,MEXICALI,002002,COLINAS DE MEXICALI,
722,BAJA CALIFORNIA,MEXICALI,002002,COLONIA CARRANZA,
723,BAJA CALIFORNIA,MEXICALI,002002,COLONIA LEONA VICARIO,0020021167
724,BAJA CALIFORNIA,MEXICALI,002002,COLONIA MARIANA,002002218
725,BAJA CALIFORNIA,MEXICALI,002002,COLONIA NUEVA,
726,BAJA CALIFORNIA,MEXICALI,002002,COLONIA PROGRESO SEGUNDA SECCION,0020024796
727,BAJA CALIFORNIA,MEXICALI,002002,COLONIA TERRENOS INDIOS,0020021400
728,BAJA CALIFORNIA,MEXICALI,002002,COLONIA ZARAGOZA,0020024722
729,BAJA CALIFORNIA,MEXICALI,002002,COMUNIDAD INDIGENA CUCAPA EL MAYOR,
730,BAJA CALIFORNIA,MEXICALI,002002,COMUNIDAD INDIGENA CUCAPAH EL MAYOR,0020021119
731,BAJA CALIFORNIA,MEXICALI,002002,"COMUNIDAD INDIGENA CUCAPAH_X000D__X000D_
EL MAYOR",
732,BAJA CALIFORNIA,MEXICALI,002002,EJ. DOCTOR ALBERTO OVIEDO MOTA (EL INDIVISO),
